,date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions,length,clean_text
38,2018-12-25 20:08:09,0,10,163,"@zomatocare @zomatocare 1267158351 I just recieved a call from Zomato( Mayank) and just credit 200 as I faced embarrassing moment, my manager was my guest and ZOMATO failed to deliver complete order. This what Zomato value my self esteem. @deepigoyal #Mayank #ZeroValue",0,False,imSRAhmed,1077657268034793472,882742558400499717,"['zomatocare', 'zomatocare']",269,recieved mayank credit faced embarrassing moment manager guest failed delivery complete value self esteem mayank zerovalue
39,2018-12-25 20:05:32,0,103,390,@ankit_prakash @ZomatoIN @SwiggyCares plz help my friend!,0,False,_thetanmay_,1077656611685052417,2815325510,"['ankit_prakash', 'ZomatoIN', 'SwiggyCares']",57,friend
41,2018-12-25 20:01:00,0,40,335,@zomatocare @ZomatoIN @Zomato @swiggy_in Got a call from Zomato Customer care. I was told that i would get a full refund as Zomato credits. But ita not reflecting in my account,0,False,Nitin14raj,1077655467894009856,823011720,"['zomatocare', 'ZomatoIN', 'Zomato', 'swiggy_in']",176,customer care full refund credits ita reflecting account
42,2018-12-25 19:58:05,0,3,232,"@zomatocare  Feels like your chat box people want to mess with me, call me asap!!!!!!Will DM you my number.",0,False,mrnillionaire,1077654734851461120,547849384,['zomatocare'],107,feels box people mess asapwill
43,2018-12-25 19:53:40,0,10,163,"@zomatocare 1267158351 I just recieved a call from Zomato( Mayank) and just credit 200 as I faced embarrassing moment, my manager was my guest and ZOMATO failed to deliver complete order. This what Zomato value my self esteem. @deepigoyal #Mayank #ZeroValue",0,False,imSRAhmed,1077653625105772544,882742558400499717,['zomatocare'],257,recieved mayank credit faced embarrassing moment manager guest failed delivery complete value self esteem mayank zerovalue
44,2018-12-25 19:52:06,0,4,137,"@Vikasdwivedi075 @ZomatoIN @zomatocare Dear @Vikasdwivedi075 kindly support my campaign to uninstall @ZomatoIN app from your mobile..Kindly convince your friends and relatives to do the same to answer this chor company @zomatocare ..
Our hashtag is #Bye_Bye_Zomato...",0,False,DrBGupta1,1077653230841094146,992471301376937984,"['Vikasdwivedi075', 'ZomatoIN', 'zomatocare', 'Vikasdwivedi075', 'ZomatoIN']",267,dear support campaign uninstall app mobilekindly convince friends relatives answer chor company hashtag byebyezomato
45,2018-12-25 19:50:57,0,13,57,@zomatocare Ok hopefully u do that,0,False,faizanm19,1077652940142403589,2747780431,['zomatocare'],34,ok hopefully
46,2018-12-25 19:50:38,0,653,452,"@Zomato @ZomatoIN #ZomatoChEATS 
Ordered something, Delivered Something else (of half value coincidentally) and customer support not at all helpful. A perfct exmpl of a cmpny tht only focuses to acquire new customers, not care about retaining existing ones",0,False,arjunparekh01,1077652860823916550,320136777,"['Zomato', 'ZomatoIN']",256,zomatocheats something delivery something else half value coincidentally customer support helpful perfct exmpl cmpny tht focuses acquire customer care retaining existing ones
50,2018-12-25 19:31:28,0,25,156,"@zomatocare @ZomatoIN @Zomato @ZomatoUS 
In India zomato providing worst service..... better swiggy and foodpand provide best.......in zomato worst service not even quality food.....my order no 1320688933",0,False,rajeshvardhan15,1077648039353831424,244437508,"['zomatocare', 'ZomatoIN', 'Zomato', 'ZomatoUS']",204,india providing worst service better foodpand bestin worst service quality foodmy
52,2018-12-25 19:27:24,0,4,1,"@ZomatoIN ...I ordered from zomato and it was not delivered to me and even the customer support was not responding to issue properly.
Here is screenshot of the chat...
#boycottzomato
Zomato wasted my time, my mood and my money.
Worst service ever!
Ruined Christmas https://t.co/fYpo6rqpfv",1,False,DrVinod81611433,1077647015041892352,1054715655541317634,['ZomatoIN'],288,delivery customer support responding issue properly screenshot guycottzomato wasted time mood money worst service ever ruined christmas
53,2018-12-25 19:25:35,0,7,35,@zomatocare Waiting as always...,0,False,Sam_O_0,1077646555891478528,1016152637572448257,['zomatocare'],32,waiting always
54,2018-12-25 19:22:54,0,7,35,"@zomatocare 
I had ordered a plum cake with order no: 1074549653 an hour ago. I got an awful piece of brownie looking thing. Contacted zomato chat but got nothing, no help from their end, They just said to wait and hope to serve me better. What the hell is this?",0,False,Sam_O_0,1077645882412023808,1016152637572448257,['zomatocare'],262,plum cake ago awful piece brownie looking thing contacted nothing wait hope serve better hell
58,2018-12-25 19:09:43,0,436,464,I reviewed Simhapuri Kitchen and rated it 4/5 on @ZomatoIN #LoveFood https://t.co/hnaY1KHbpl,0,False,akshayprbhu,1077642562704269313,92998829,['ZomatoIN'],92,reviewed simhapuri kitchen rated lovefood
61,2018-12-25 19:05:37,0,31,32,"@zomatocare @deepigoyal got a great answer from your executive Mr Mayank who was very much rude while talking and the answer was like 
1. There was a shortage of tape in restaurant that is why they have used swiggy tape. 
2. When asked to revert same on Twitter  he denied.",0,False,modi_shivam,1077641531908079623,361650658,"['zomatocare', 'deepigoyal']",273,great answer executive mr mayank rude talking answer shortage tape restaurant used tape asked revert twitter denied
64,2018-12-25 19:04:04,0,10,163,"@zomatocare 126715835 order was incomplete ..... And images were send to the the chat team and this is the reply from your chat team .. where do you find such present minded , skill employees ?? @deepigoyal https://t.co/bHNyPRqF6F",0,False,imSRAhmed,1077641142995484672,882742558400499717,['zomatocare'],230,incomplete images send team team find present minded skill employees
68,2018-12-25 18:57:10,0,39,206,@kaustav_tatu @ImNaveen_A @ZomatoIN Path*,0,False,tinty_sharma,1077639406054297603,879227709565657088,"['ImNaveen_A', 'ZomatoIN']",41,path
69,2018-12-25 18:54:48,0,362,681,"@zomatocare @Zomato Ok, I may have missed the same. It would help if there's a reminder of sorts.",0,False,eshansett,1077638808840036352,101833208,"['zomatocare', 'Zomato']",97,ok missed theres reminder sorts
72,2018-12-25 18:52:14,0,41,311,@zomatocare @prakhivarshney @Zomato @ZomatoIN @ZomatoGold One of the terms is that you can change it at anytime at your will...wow keeping all options open and fooling customers at the same time. What next no 1+1 meals on weekends?,0,False,asutosh6153,1077638162241835009,1331959772,"['zomatocare', 'prakhivarshney', 'Zomato', 'ZomatoIN', 'ZomatoGold']",231,terms change anytime willwow keeping options open fooling customer time next meals weekends
73,2018-12-25 18:50:55,0,10,163,@zomatocare 1267158351 incomplete order. I had guest in my home and Zomato is asking to send the pics ...so here it is @deepigoyal  #shame https://t.co/XcK2Ygjl7k,0,False,imSRAhmed,1077637834268397568,882742558400499717,['zomatocare'],162,incomplete guest home asking send pics shame
74,2018-12-25 18:48:13,0,6,49,@zomatocare @zomatocare @Zomato @ZomatoIN do I have to wait for an year to get a reply from you guys. Looting money from consumers and then not replying. Great,0,False,i_am_amitava,1077637151590821888,931558926331518976,"['zomatocare', 'zomatocare', 'Zomato', 'ZomatoIN']",159,wait year guy looting money consumers replying great
76,2018-12-25 18:43:06,0,31,32,@deepigoyal Ordered food from @zomatocare received with @SwiggyCares @swiggy_in  tape. Now whom to believe better thought to uninstall the app and do a permanent goodbye to both @swiggy_in @zomatocare https://t.co/y5K729Sv9I,0,False,modi_shivam,1077635865176825856,361650658,"['deepigoyal', 'zomatocare', 'SwiggyCares', 'swiggy_in']",224,received tape believe better thought uninstall app permanent goodbye
79,2018-12-25 18:36:12,0,6,49,@zomatocare @zomatocare i need a proper explanation on this,0,False,i_am_amitava,1077634129443749888,931558926331518976,"['zomatocare', 'zomatocare']",59,proper explanation
80,2018-12-25 18:31:21,1,1,4,"@ZomatoIN Its a nice strategy to cheat customers and @dominos you must thank zomato they help you fool customers .
the order management of dominos and zomatto is pathetic",0,False,me_sktiwari,1077632909605924866,1070554894661271553,"['ZomatoIN', 'dominos']",170,strategy cheat customer must thank fool customer management dominos zomatto pathetic
82,2018-12-25 18:30:27,1,149,267,@ajaypuranik @ZomatoIN @zomatocare Dude..you ordered from @Zomato ! They eat a portion of it as service charge. Didn’t you know? Lol 😂,0,False,nsanjeev1980,1077632683650342912,90619860,"['ajaypuranik', 'ZomatoIN', 'zomatocare', 'Zomato']",134,dudeyou eat portion service charge lol
83,2018-12-25 18:28:37,0,6,49,@zomatocare The order number is 1427434217. Can you tell me what will I eat now on this Christmas night??,0,False,i_am_amitava,1077632219324153856,931558926331518976,['zomatocare'],105,tell eat christmas night
85,2018-12-25 18:27:39,0,29,46,"@dominos_india @Zomato @ZomatoIN @zomatocare  PFA. Another similar issue. The order # 1008518252 was placed at 11:00 which was supposed to be delivered at 11:30 pm is still showing ""In Kitchen"" . Kindly resolve this immediately https://t.co/sP0UQjQCys",0,False,AgiwalAman,1077631977354813442,3325901029,"['dominos_india', 'Zomato', 'ZomatoIN', 'zomatocare']",251,pfa another similar issue supposed delivery showing kitchen resolve immediately
87,2018-12-25 18:27:06,0,31,32,"@zomatocare 8884558351
9765154442
7619296674

Let's see how soon you gonna reach me",0,False,modi_shivam,1077631837411950600,361650658,['zomatocare'],83,lets soon gon na reach
89,2018-12-25 18:26:10,0,833,839,@zomatocare Any updates..??,0,False,ankit_prakash,1077631603038244864,133348828,['zomatocare'],27,updates
90,2018-12-25 18:25:18,0,4,162,"@zomatocare 1338850586 and 1151995420... I can share the mobile number also, where I get a call.",0,False,SandeepRock92,1077631385462960128,929920002571902976,['zomatocare'],96,mobile
92,2018-12-25 18:22:39,0,31,32,@ZomatoIN order delivered with swiggy tape and you are still saying will get back to you. Great job now found the other way @swiggy_in  please do look what's happening.,0,False,modi_shivam,1077630719621558273,361650658,['ZomatoIN'],168,delivery tape saying great job found whats happening
94,2018-12-25 18:21:35,0,6,49,@Zomato @ZomatoIN @zomatocare Thanks for ruining my Christmas Zomato. I ordered something else and got something else. Really. Paid full amount for the food and got a 60% refund. Really? This is how you guys are looting your consumers? Is this look like kebab?? https://t.co/aeqnyFCfx0,0,False,i_am_amitava,1077630450493845504,931558926331518976,"['Zomato', 'ZomatoIN', 'zomatocare']",285,thanks ruining christmas something else something else paid full amount refund guy looting consumers kebab
95,2018-12-25 18:21:11,0,31,32,"@ZomatoIN @Zomato order number 1388290420 placed order from @ZomatoIN received from swiggy I guess, nice way opted to cheat. @ZomatoIN  calls this a mix veg biryani. I guess someone ate and then delivered the food. https://t.co/hppveqTCWY",0,False,modi_shivam,1077630348715048961,361650658,"['ZomatoIN', 'Zomato', 'ZomatoIN']",238,received guess opted cheat calls mix veg guess someone ate delivery
0,2018-08-09 23:24:28,0,111,292,@zomatocare @ZomatoIN @BurgerSinghs Thanks for the quick call. I hope to get the credits as soon as your systems get online. Will order again tomorrow. Thanks again.,0,False,SubhradeepB,1027697148949745664,499978649,"['zomatocare', 'ZomatoIN', 'BurgerSinghs']",165,thanks quick hope credits soon systems online tomorrow thanks
6,2018-08-09 23:13:12,0,111,292,"Just when you face issue in your order,@ZomatoIN will deny any kind of service.
Got very very less fries for fully paid order on zomato by @BurgerSinghs https://t.co/tgFqofbD0l",0,False,SubhradeepB,1027694313671516160,499978649,['ZomatoIN'],176,face issue deny kind service less fries fully paid
8,2018-08-09 22:46:00,0,10,21,"If you people think refund makes customers satisfied,
Let me be very clear it's NOT
@zomatocare @Zomato @ZomatoIN https://t.co/nUQGYjre1k",0,False,harshu223083,1027687469297397761,141132402,"['zomatocare', 'Zomato', 'ZomatoIN']",137,people think refund makes customer satisfied let clear
14,2018-08-09 22:15:04,0,10,21,"@Zomato @ZomatoIN @zomatocare 
It's been almost 2 hours now 
My order is not delivered yet
I don't want it now
Your services sucks
This is the third time I'm facing this issue",0,False,harshu223083,1027679684283260928,141132402,"['Zomato', 'ZomatoIN', 'zomatocare']",175,almost delivery services sucks third time facing issue
16,2018-08-09 21:48:57,0,257,282,@zomatocare @ZomatoIN The food is cold and spoilt.,0,False,buckethead93,1027673111641169920,152673155,"['zomatocare', 'ZomatoIN']",50,cold spoilt
17,2018-08-09 21:48:36,0,257,282,"@zomatocare @ZomatoIN I have received order now after 2. 5 hours. Pathetic delivery, please refund.",0,False,buckethead93,1027673023254605824,152673155,"['zomatocare', 'ZomatoIN']",99,received pathetic delivery refund
21,2018-08-09 21:37:53,0,257,282,"@ZomatoIN Pathetic service in Chandigarh, I haven't recived my order for 2.5 hours yet it is marked as complete in the app. The rider is not picking up calls. The restaurant is not, and the support executive says order will be delivered in 5 min again and again.",0,False,buckethead93,1027670325713088513,152673155,['ZomatoIN'],262,pathetic service chandigarh havent recived marked complete app rider picking calls restaurant support executive says delivery min
22,2018-08-09 20:58:08,0,13,89,"Ordered lunch from Janaab. Rates are reasonable and food is okay. It was timely delivered by the @ZomatoIN, on time promised. Unfortunately no salad was sent along with the food. Thanks to zomato delivery boy for making food reach on time. Best way to address cravings #zomatokar",0,False,sakshiaurora,1027660320855273477,1024898073317847040,['ZomatoIN'],279,lunch janaab rates reasonable okay timely delivery time promised unfortunately salad sent along thanks delivery guy making reach time best address cravings zomatokar
23,2018-08-09 20:29:04,0,192,655,"#swiggy_sucks
Even after successful transaction swiggy declines the order
@swiggy_in @ZomatoIN  @SwiggyCares https://t.co/lckwKwWJgL",0,False,tinkupa1991,1027653007662411776,218958280,"['swiggy_in', 'ZomatoIN', 'SwiggyCares']",132,swiggysucks successful transaction declines
25,2018-08-09 20:17:34,0,4,44,@zomatocare @Zomato They are 1 one cheaters https://t.co/PreLuCwJAl,0,False,Ragav13797,1027650114930667520,1025698931437518849,"['zomatocare', 'Zomato']",67,cheaters
26,2018-08-09 19:56:50,0,40,329,I reviewed United Coffee House Rewind and rated it 5/5 on @ZomatoIN #LoveFood https://t.co/fE99LMFQ8f,0,False,saurabhgulab,1027644896327360512,406305749,['ZomatoIN'],101,reviewed united coffee house rewind rated lovefood
27,2018-08-09 19:56:34,1,52,82,@SwiggyCares had very bad exp today... I ordered jain food.. they gave me non jain food.... Also didn't replace me or refund me.... Closed conversation in middle while talking... Worst service. @ZomatoIN  has bttr service at least they alws serves us food which i order,0,False,Utsavmehta2001,1027644828245319680,861471957216149504,['SwiggyCares'],269,bad exp jain gave non jain replace refund closed conversation middle talking worst service bttr service least alws serves
29,2018-08-09 19:43:07,0,4,44,@zomatocare @Zomato You people are cheated and looted my money,0,False,Ragav13797,1027641445220405248,1025698931437518849,"['zomatocare', 'Zomato']",62,people cheated looted money
31,2018-08-09 19:38:52,0,4,44,@zomatocare @Zomato Ok,0,False,Ragav13797,1027640373969969153,1025698931437518849,"['zomatocare', 'Zomato']",22,ok
32,2018-08-09 19:38:12,0,4,44,@zomatocare @Zomato It's enough for u people,0,False,Ragav13797,1027640207258963969,1025698931437518849,"['zomatocare', 'Zomato']",44,enough people
34,2018-08-09 19:37:15,0,4,44,"@zomatocare @Zomato My order detail DELIVERED BY ZOMATO
User's address:
Rose Milk
1 x ₹ 50 ₹ 50
Kesar Badam Milk
1 x ₹ 84 ₹ 84
Vegetable Fried Rice
1 x ₹ 190 ₹ 190
Sambar Idly [2 Pieces]
1 x ₹ 55 ₹ 55
Subtotal ₹ 379
Restaurant Promo ₹ 56.85
Promo - (60% OFF up to ₹150) ₹ -150",0,False,Ragav13797,1027639967210561536,1025698931437518849,"['zomatocare', 'Zomato']",276,detail delivery users address rose milk x kesar badam milk x vegetable fried rice x sambar idly pieces x subtotal restaurant promo promo
35,2018-08-09 19:35:51,0,4,44,@zomatocare @Zomato My mob no 6379152282,0,False,Ragav13797,1027639614213742592,1025698931437518849,"['zomatocare', 'Zomato']",40,mob
37,2018-08-09 19:33:51,0,8,12,@ZomatoIN #ZomatoPiggybank Spend more! Earn more! 🐷🐖🐽💸💰 https://t.co/IvO6UIrNsq,0,False,good2eatin,1027639109777481728,933602102483460096,['ZomatoIN'],79,zomatopiggybank spend earn
40,2018-08-09 19:20:58,0,4,103,@zomatocare @ZomatoIN @Zomato Sure,0,False,wanderlustsahil,1027635868922667008,837167430417936385,"['zomatocare', 'ZomatoIN', 'Zomato']",34,sure
42,2018-08-09 19:18:33,0,4,103,"@ZomatoIN @Zomato
ORDER: 1117736332'. When i contacted delivery boy he told me to cancel the order.Then, the chat support didn't reply for 10 mins. Zomato is very unprofessional in this matter. Order wasn't delivered but it was shown as delivered. 
I Didnt expect this from Zomato https://t.co/wJzgXjmois",0,False,wanderlustsahil,1027635263097327619,837167430417936385,"['ZomatoIN', 'Zomato']",304,contacted delivery guy cancel orderthen support mins unprofessional matter wasnt delivery shown delivery expect
43,2018-08-09 19:15:15,0,106,471,"@arjun_singh1891 @deepigoyal @ZomatoIN @pankajchaddah And neither can you complaint about the restaurant while you are at their place, they would have simply asked us to leave and we were damn hungry and couldn't waste time trying to find a new place..",0,False,harshshukla59,1027634430968561664,82327752,"['arjun_singh1891', 'deepigoyal', 'ZomatoIN', 'pankajchaddah']",252,neither complaint restaurant place simply asked leave damn hungry couldnt waste time trying find place
44,2018-08-09 19:14:10,0,310,999,"@ZomatoIN Psst....well played guys😎
#ZomatoPiggybank https://t.co/kCji9QOGBL https://t.co/wp5LCnRqWo",0,False,amn_g,1027634157680119808,78873111,['ZomatoIN'],100,psstwell played guy zomatopiggybank
46,2018-08-09 19:13:09,0,106,471,"@arjun_singh1891 @deepigoyal @ZomatoIN @pankajchaddah I texted the customer support and they said, they can help only if I reach out to them in real time..
The issue is when you go out with friends you can't leave the table just because you aren't going to get discount..",0,False,harshshukla59,1027633904218456068,82327752,"['arjun_singh1891', 'deepigoyal', 'ZomatoIN', 'pankajchaddah']",271,texted customer support reach real time issue go friends leave table arent going discount
47,2018-08-09 19:10:37,2,17,33,"@ZomatoIN @swiggy_in @SwiggyCares &amp; other food delivery apps. I'm not ordering ever from your apps. Routinely observe your bikers openly flouting traffic norms in Mumbai. Rash driving, wrong side driving, etc. endangering lives and spoiling road discipline.",2,False,kapadia_chintan,1027633265639940096,2736901810,"['ZomatoIN', 'swiggy_in', 'SwiggyCares']",261,delivery apps ever apps routinely observe bikers openly flouting traffic norms mumbai rash driving wrong side driving etc endangering lives spoiling road discipline
48,2018-08-09 19:09:45,0,2,47,"@zomatocare @Zomato @ZomatoIN Never Received a call since then, please call me tomorrow afternoon!",0,False,komalstweet,1027633046483173376,2741894395,"['zomatocare', 'Zomato', 'ZomatoIN']",98,never received since tomorrow afternoon
49,2018-08-09 19:08:49,0,17,33,"@MumbaiPolice @Dev_Fadnavis @MumbaiPolice 3-4 months but no action yet. Still rampant illegal parking, wrong side driving, menace of @swiggy_in @ZomatoIN 2-wheelers rash driving. Haven't seen a single car parked below the skywalk being towed away. Is this legal?? Vile Parle Station Road.",0,False,kapadia_chintan,1027632813279985664,2736901810,"['MumbaiPolice', 'Dev_Fadnavis', 'MumbaiPolice']",288,months rampant illegal parking wrong side driving menace wheelers rash driving havent seen single car parked skywalk towed legal vile parle station road
53,2018-08-09 18:57:36,0,129,190,@zomatocare @Zomato @ZomatoIN Sent a DM for the order ID.,0,False,kashpraveen,1027629987988291584,101810699,"['zomatocare', 'Zomato', 'ZomatoIN']",57,sent
56,2018-08-09 18:53:39,0,129,190,Dear @Zomato @ZomatoIN overwhelmed by your service today; 90 minutes no delivery and its marked delivered on the app. You were too happy to initiate refund at the first chance rather trying to solve the issue! Thanks for the great service!,0,False,kashpraveen,1027628994823303168,101810699,"['Zomato', 'ZomatoIN']",239,dear overwhelmed service delivery marked delivery app happy initiate refund first chance rather trying solve issue thanks great service
58,2018-08-09 18:42:51,0,9,86,@zomatocare @Zomato this is tbe 3rd time i am sending you my phone no registered no is 9999423205 and call me at 9310693295,0,False,darshnik_narang,1027626275370938368,753315962972172289,"['zomatocare', 'Zomato']",123,tbe rd time sending phone registered
59,2018-08-09 18:37:42,0,20,61,"@zomatocare @Zomato The complaint has been resolved.Thanks to @Zomato 
Thank you guys",0,False,hitansh20,1027624982010945536,115614770,"['zomatocare', 'Zomato', 'Zomato']",85,complaint resolvedthanks thank guy
60,2018-08-09 18:32:20,0,133,123,"Dear @Zomato, this marketing campaign is truly hilarious. The one behind this idea, definitely needs a intermittent raise. 
My other point is, Will i get a discount on your Gold Membership? 😛
@zomatocare @ZomatoIN @deepigoyal https://t.co/h3svRTMYZr",0,False,ibipinkumar,1027623628718919680,57271204,['Zomato'],249,dear marketing campaign truly hilarious behind idea needs intermittent raise point discount gold membership
61,2018-08-09 18:32:01,0,793,646,@ZomatoIN Here's mine! @ZomatoIN  #ZomatoPiggybank https://t.co/wCBhpZxydM,0,False,prathikF1,1027623549249286144,28533570,"['ZomatoIN', 'ZomatoIN']",74,heres mine zomatopiggybank
62,2018-08-09 18:31:33,0,11,8,@Dhawan13137 @zomatocare @Zomato @ZomatoIN They won't. You can carry on. Good luck.,0,False,AjaySeh55262987,1027623435214544896,1018039589196517381,"['Dhawan13137', 'zomatocare', 'Zomato', 'ZomatoIN']",83,wont carry good luck
64,2018-08-09 18:26:10,0,8,262,"@zomatocare @Zomato Received a call from your social support team, hope to see a resolution soon !",0,False,Saradhi88,1027622079170932736,901524706892840960,"['zomatocare', 'Zomato']",98,received social support team hope resolution soon
66,2018-08-09 18:24:16,0,127,633,@zomatocare I want not only a refund but a complimentary dish too to compensate for this ordeal. Since this pathetic burnt dish is making us vomit.,0,False,abhinav_me,1027621601183858688,187243082,['zomatocare'],147,refund complimentary dish compensate ordeal since pathetic burnt dish making vomit
67,2018-08-09 18:22:59,0,127,633,"@zomatocare Hey zomato. Does this really looks like an order to you. Burnt tandoori. Really!!.

Shame on  you guys to make a mockery of our emotions and time. Thank you for teaching me valuable lesson to not order any food from your app in the future. Will tell my familyand friends also https://t.co/atJBm6ngJy",0,False,abhinav_me,1027621276737626113,187243082,['zomatocare'],311,looks burnt tandoori shame guy make mockery emotions time thank teaching valuable lesson app future tell familyand friends
68,2018-08-09 18:22:36,0,51,168,I reviewed C D'Souza and rated it 1/5 on @ZomatoIN #LoveFood https://t.co/NC2APcNpx6,0,False,andy877000,1027621182688776192,139010914,['ZomatoIN'],84,reviewed c dsouza rated lovefood
69,2018-08-09 18:14:32,0,127,633,"@ZomatoIN 
Hey zomato. Listen, just a small favour from your side. If you can't deliver onnthe promised time then don't fucking deliver the bloody order. Its been an hour and i am still waiting for my food to deliver which was supposed to deliver in 30 mins. But hey, guess what",0,False,abhinav_me,1027619152310095872,187243082,['ZomatoIN'],278,listen small favour side delivery onnthe promised time fucking delivery bloody waiting delivery supposed delivery mins guess
70,2018-08-09 18:09:22,0,386,840,@zomatocare @ZomatoIN Sorry I sent my details umpteen times to all Jack and Harry of Zomato! If U really care about your image and me they Lol ! find out from your DM pages.,0,False,goingfree,1027617849970311168,56638824,"['zomatocare', 'ZomatoIN']",173,sorry sent umpteen times jack harry care image lol find pages
72,2018-08-09 18:04:31,0,59,87,"@berges @zomatocare Hi Berges, we can certainly get this checked for you. Please DM me your contact details and our team will reach out to you soon.",0,False,arjun_singh1891,1027616630447263744,938715272516481024,"['berges', 'zomatocare']",148,hi berges certainly contact team reach soon
73,2018-08-09 18:03:44,2,63,47,I reviewed Yo! Chow and rated it 4/5 on @ZomatoIN #LoveFood https://t.co/MbJa7JlsdW,0,False,Ravsrocks30,1027616433239285761,123310146,['ZomatoIN'],83,reviewed yo chow rated lovefood
75,2018-08-09 17:56:55,1,1173,730,"Between Swiggy, UberEats &amp; @Zomato, I think @ZomatoIN is the worst! Pathetic service!!",0,False,fabwrite,1027614718918152192,19231036,"['Zomato', 'ZomatoIN']",90,ubereats think worst pathetic service
76,2018-08-09 17:53:58,0,19,30,@zomatocare my order was supposed to be deliver at 10.10 from @KFC_India but i recieved at 10.45 by this https://t.co/dOfG0NIFKO,0,False,vipinsinghkr,1027613976589262848,4910457978,"['zomatocare', 'KFC_India']",128,supposed delivery recieved
77,2018-08-09 17:53:24,0,20,61,@zomatocare @Zomato both order ids are attached https://t.co/XKTboxbHgZ,0,False,hitansh20,1027613834498822147,115614770,"['zomatocare', 'Zomato']",71,ids attached
78,2018-08-09 17:52:14,0,16,54,@zomatocare @ZomatoIN I sent you my number DM,0,False,VinitAg18545375,1027613540608172032,877036269691338752,"['zomatocare', 'ZomatoIN']",45,sent
79,2018-08-09 17:51:42,0,432,320,@zomatocare 8427928298 prabhatattrey@gmail.com 😕,0,False,prabhatattrey,1027613405040074758,29270677,['zomatocare'],48,prabhatattreycom
80,2018-08-09 17:49:32,0,432,320,@zomatocare why am I not able to use my card? Why you guys playin' bro? 😖,0,False,prabhatattrey,1027612860464209922,29270677,['zomatocare'],73,able card guy playin bro
81,2018-08-09 17:48:20,0,8,262,"@zomatocare @Zomato I want the resolution to be tracked on a social platform, such that nation will know about the resolution that you're providing.. 

My ID:  parthasaradhi_1234@yahoo.co.in
Review against BNB GRILL - OMR FOOD STREET, NAVALLUR CHENNAI",0,False,Saradhi88,1027612559287844865,901524706892840960,"['zomatocare', 'Zomato']",251,resolution tracked social platform nation resolution youre providing parthasaradhicoin review bnb grill omr street navallur chennai
82,2018-08-09 17:47:35,0,19,30,@zomatocare can u please tell hw late do you deliver your order,0,False,vipinsinghkr,1027612369633992704,4910457978,['zomatocare'],63,tell hw late delivery
83,2018-08-09 17:42:32,0,6686,4021,@zomatocare @ZomatoUAE @Zomato @ZomatoUK @ZomatoSA @ZomatoQA @ZomatoLB @ZomatoIE Oh and look a whole day has passed and not even a thank you for my details... #ZomatoFail https://t.co/qQNxWKIW0u,0,False,MitchGWilliams,1027611099473092609,34551856,"['zomatocare', 'ZomatoUAE', 'Zomato', 'ZomatoUK', 'ZomatoSA', 'ZomatoQA', 'ZomatoLB', 'ZomatoIE']",194,oh whole day passed thank zomatofail
85,2018-08-09 17:32:59,0,87,406,"@ZomatoIN https://t.co/yRmKUvGRjx
Is there any prize for this?",0,False,antonyvimal,1027608695067164673,171076592,['ZomatoIN'],62,prize
86,2018-08-09 17:31:57,0,2,5,@zomatocare @ZomatoUAE Still waitinggg,0,False,Ahmed31019532,1027608435800662023,1010277161025056769,"['zomatocare', 'ZomatoUAE']",38,waitinggg
87,2018-08-09 17:29:19,0,166,43,"@ZomatoIN is a risky, non trustworthy, lying organization which thinks itself smarter but the fact is far from their belief. 
Everyday is a new story. Without supplying delivery guys to the restaurants, they put the blame on restaurant owners. &amp; customers r always on losing end! https://t.co/XyoeHV5DXo",0,False,wannamer1,1027607769837432833,94063260,['ZomatoIN'],307,risky non trustworthy lying organization thinks smarter fact far belief everyday story supplying delivery guy restaurants put blame restaurant owners customer r always losing
88,2018-08-09 17:29:12,0,684,187,I reviewed Night Food Hamlet and rated it 1/5 on @ZomatoIN #LoveFood https://t.co/zS66MRoX4P,0,False,debsuvra,1027607744109395968,14490752,['ZomatoIN'],92,reviewed night hamlet rated lovefood
89,2018-08-09 17:28:52,0,329,610,@zomatocare @Zomato @ZomatoIN Issue resolved. Thanks.,0,False,rohitpamnani,1027607660559065090,110070858,"['zomatocare', 'Zomato', 'ZomatoIN']",53,issue resolved thanks
90,2018-08-09 17:26:41,0,23,209,@zomatocare @ZomatoIN what does “NO” mean ??,0,False,ec10024,1027607107909111808,3097549682,"['zomatocare', 'ZomatoIN']",44,mean
96,2018-08-09 17:18:53,0,23,209,@ZomatoIN @zomatocare Can you please justify what kind of fake discount this is... really annoyed with the services ... had to order from some other food delivery app. https://t.co/SLoUQyhNj5,0,False,ec10024,1027605145608232960,3097549682,"['ZomatoIN', 'zomatocare']",191,justify kind fake discount annoyed services delivery app
97,2018-08-09 17:18:38,0,15412,1136,@ZomatoIN Here you go. #ZomatoPiggybank https://t.co/SxOinORFnF,0,False,rvirgo9,1027605084304302080,116670601,['ZomatoIN'],63,go zomatopiggybank
99,2018-08-09 17:15:18,0,166,43,"@zomatocare @Zomato @foodpandaIndia @swiggy_in @zomatocare your deliveries are really pathetic. Everyday a new issue. Except for minting money, learn to do the job right too! https://t.co/BYqIedYqYm",0,False,wannamer1,1027604245305073665,94063260,"['zomatocare', 'Zomato', 'foodpandaIndia', 'swiggy_in', 'zomatocare']",198,deliveryies pathetic everyday issue except minting money job
